id	af	s	gen	h	1000_rep0_dom.hs_segr.txt
197965	10	-0.032836	9936	0.189265	1002_rep0_dom.hs_segr.txt
198933	8	-0.0195104	9988	0.253098	1002_rep0_dom.hs_segr.txt
199195	1	-0.00108996	9999	0.474159	1002_rep0_dom.hs_segr.txt
196056	5	-0.198691	9840	0.0457266	1002_rep0_dom.hs_segr.txt
198959	5	-0.051338	9989	0.140178	1002_rep0_dom.hs_segr.txt
198593	14	-0.00425567	9971	0.412275	1002_rep0_dom.hs_segr.txt
197209	5	-0.00679563	9898	0.373195	1002_rep0_dom.hs_segr.txt
196981	5	-0.0562199	9886	0.131199	1002_rep0_dom.hs_segr.txt
196437	12	-0.111165	9860	0.0762397	1002_rep0_dom.hs_segr.txt
199150	1	-0.0226114	9997	0.234679	1002_rep0_dom.hs_segr.txt
198668	14	-0.0622983	9974	0.121509	1002_rep0_dom.hs_segr.txt
198650	3	-0.00798611	9973	0.35732	1002_rep0_dom.hs_segr.txt
199202	1	-0.280561	9999	0.0332711	1002_rep0_dom.hs_segr.txt
199126	1	-0.0210386	9996	0.243673	1002_rep0_dom.hs_segr.txt
195825	5	-0.00470348	9828	0.404801	1002_rep0_dom.hs_segr.txt
199076	5	-0.0208365	9994	0.244879	1002_rep0_dom.hs_segr.txt
199097	1	-0.000507727	9995	0.487621	1002_rep0_dom.hs_segr.txt
189968	14	-0.0156349	9536	0.280624	1002_rep0_dom.hs_segr.txt
199201	1	-0.188838	9999	0.0478839	1002_rep0_dom.hs_segr.txt
197009	6	-0.0751384	9887	0.10511	1002_rep0_dom.hs_segr.txt
198408	14	-0.00228863	9961	0.448659	1002_rep0_dom.hs_segr.txt
199165	4	-0.182662	9998	0.0493433	1002_rep0_dom.hs_segr.txt
196641	8	-0.0120553	9870	0.311961	1002_rep0_dom.hs_segr.txt
199123	1	-0.151187	9996	0.0584158	1002_rep0_dom.hs_segr.txt
199054	5	-0.0388184	9993	0.170015	1002_rep0_dom.hs_segr.txt
199020	2	-0.079368	9991	0.100636	1002_rep0_dom.hs_segr.txt
198890	8	-0.0942722	9985	0.0875104	1002_rep0_dom.hs_segr.txt
197108	2	-0.101577	9893	0.0822525	1002_rep0_dom.hs_segr.txt
199146	3	-0.0221459	9997	0.237271	1002_rep0_dom.hs_segr.txt
194106	13	-0.010724	9742	0.325479	1002_rep0_dom.hs_segr.txt
196943	16	-0.0572074	9884	0.129521	1002_rep0_dom.hs_segr.txt
193990	84	-0.0446221	9736	0.154746	1002_rep0_dom.hs_segr.txt
198398	3	-0.0624955	9960	0.121219	1002_rep0_dom.hs_segr.txt
199129	1	-0.0480336	9997	0.146986	1002_rep0_dom.hs_segr.txt
198002	31	-0.000613544	9938	0.485118	1002_rep0_dom.hs_segr.txt
193991	86	-0.00463675	9736	0.405898	1002_rep0_dom.hs_segr.txt
198623	5	-0.0154239	9972	0.282295	1002_rep0_dom.hs_segr.txt
183081	14	-0.0195859	9183	0.252615	1002_rep0_dom.hs_segr.txt
198415	4	-0.121143	9961	0.0708503	1002_rep0_dom.hs_segr.txt
196973	56	-0.028706	9885	0.205313	1002_rep0_dom.hs_segr.txt
197820	30	-0.124122	9929	0.0693856	1002_rep0_dom.hs_segr.txt
197402	17	-0.0110717	9909	0.321837	1002_rep0_dom.hs_segr.txt
199114	2	-0.0149789	9996	0.285887	1002_rep0_dom.hs_segr.txt
196497	20	-0.0245215	9862	0.22461	1002_rep0_dom.hs_segr.txt
197364	12	-0.143742	9907	0.0610716	1002_rep0_dom.hs_segr.txt
197220	12	-0.0158046	9899	0.279294	1002_rep0_dom.hs_segr.txt
189918	57	-0.00961226	9533	0.337698	1002_rep0_dom.hs_segr.txt
198653	6	-0.0928065	9973	0.0886473	1002_rep0_dom.hs_segr.txt
198874	2	-0.0276716	9984	0.209768	1002_rep0_dom.hs_segr.txt
199207	1	-0.0611811	10000	0.123181	1002_rep0_dom.hs_segr.txt
199163	2	-0.000836608	9998	0.479925	1002_rep0_dom.hs_segr.txt
197796	6	-0.0420711	9928	0.161106	1002_rep0_dom.hs_segr.txt
198173	16	-0.0178054	9948	0.264512	1002_rep0_dom.hs_segr.txt
199141	2	-0.0054212	9997	0.393373	1002_rep0_dom.hs_segr.txt
198476	15	-0.0331864	9964	0.188018	1002_rep0_dom.hs_segr.txt
184653	71	-0.0162958	9265	0.275514	1002_rep0_dom.hs_segr.txt
186694	20	-0.0686065	9370	0.112859	1002_rep0_dom.hs_segr.txt
195673	20	-0.0875227	9821	0.0930036	1002_rep0_dom.hs_segr.txt
199211	1	-0.0115198	10000	0.317261	1002_rep0_dom.hs_segr.txt
199057	3	-0.0494567	9993	0.143975	1002_rep0_dom.hs_segr.txt
198963	1	-0.00761947	9989	0.362063	1002_rep0_dom.hs_segr.txt
198602	2	-0.009077	9971	0.343914	1002_rep0_dom.hs_segr.txt
198969	3	-0.0163937	9990	0.274773	1002_rep0_dom.hs_segr.txt
191063	73	-0.00399023	9590	0.416836	1002_rep0_dom.hs_segr.txt
189517	27	-0.00332076	9513	0.428803	1002_rep0_dom.hs_segr.txt
199210	1	-0.0124652	10000	0.308022	1002_rep0_dom.hs_segr.txt
198100	8	-0.0921205	9944	0.0891898	1002_rep0_dom.hs_segr.txt
199198	1	-0.0666941	9999	0.115348	1002_rep0_dom.hs_segr.txt
199178	1	-0.12464	9998	0.0691371	1002_rep0_dom.hs_segr.txt
198729	7	-0.0697212	9977	0.111456	1002_rep0_dom.hs_segr.txt
198227	8	-0.109415	9951	0.0772707	1002_rep0_dom.hs_segr.txt
198410	8	-0.023734	9961	0.228655	1002_rep0_dom.hs_segr.txt
199203	1	-0.0644441	9999	0.118422	1002_rep0_dom.hs_segr.txt
198579	1	-0.115744	9970	0.0736679	1002_rep0_dom.hs_segr.txt
197993	8	-0.00827037	9938	0.353727	1002_rep0_dom.hs_segr.txt
199079	1	-0.0326331	9995	0.189995	1002_rep0_dom.hs_segr.txt
197413	4	-0.0103124	9909	0.329898	1002_rep0_dom.hs_segr.txt
198757	4	-0.0884733	9978	0.0921886	1002_rep0_dom.hs_segr.txt
198654	5	-0.00174432	9973	0.45989	1002_rep0_dom.hs_segr.txt
199212	1	-0.120275	10000	0.0712887	1002_rep0_dom.hs_segr.txt
199099	1	-0.0914374	9996	0.0897365	1002_rep0_dom.hs_segr.txt
199174	3	-0.021517	9998	0.240865	1002_rep0_dom.hs_segr.txt
195333	4	-0.0503143	9803	0.142219	1002_rep0_dom.hs_segr.txt
198483	4	-0.0501962	9964	0.142458	1002_rep0_dom.hs_segr.txt
198987	1	-0.0651466	9990	0.117445	1002_rep0_dom.hs_segr.txt
199190	2	-0.0424969	9999	0.160008	1002_rep0_dom.hs_segr.txt
199135	1	-0.0907745	9997	0.0902734	1002_rep0_dom.hs_segr.txt
198454	3	-0.0361339	9963	0.178145	1002_rep0_dom.hs_segr.txt
199214	1	-0.0238537	10000	0.228031	1002_rep0_dom.hs_segr.txt
198798	2	-0.0259476	9981	0.217639	1002_rep0_dom.hs_segr.txt
199120	1	-0.00172907	9996	0.460213	1002_rep0_dom.hs_segr.txt
199071	2	-0.010899	9994	0.323635	1002_rep0_dom.hs_segr.txt
197414	3	-0.118461	9909	0.0722224	1002_rep0_dom.hs_segr.txt
199200	2	-0.164584	9999	0.0541758	1002_rep0_dom.hs_segr.txt
199191	1	-0.0759477	9999	0.104223	1002_rep0_dom.hs_segr.txt
199173	3	-0.00833883	9998	0.352873	1002_rep0_dom.hs_segr.txt
197693	47	-0.00663345	9923	0.375468	1002_rep0_dom.hs_segr.txt
199041	2	-0.0163677	9992	0.274969	1002_rep0_dom.hs_segr.txt
198265	3	-0.00595732	9953	0.385248	1002_rep0_dom.hs_segr.txt
198222	1	-0.00621481	9951	0.381464	1002_rep0_dom.hs_segr.txt
198815	4	-0.115768	9981	0.0736548	1002_rep0_dom.hs_segr.txt
199001	1	-0.199054	9991	0.0456508	1002_rep0_dom.hs_segr.txt
199169	2	-0.0147933	9998	0.287411	1002_rep0_dom.hs_segr.txt
199205	1	-0.0272605	9999	0.211593	1002_rep0_dom.hs_segr.txt
198635	2	-0.0100602	9972	0.332666	1002_rep0_dom.hs_segr.txt
198122	49	-0.0221502	9945	0.237247	1002_rep0_dom.hs_segr.txt
198864	7	-0.01766	9984	0.265534	1002_rep0_dom.hs_segr.txt
198898	8	-0.0937003	9986	0.0879505	1002_rep0_dom.hs_segr.txt
196939	97	-0.00642102	9884	0.378487	1002_rep0_dom.hs_segr.txt
195699	3	-0.0880668	9822	0.0925354	1002_rep0_dom.hs_segr.txt
198839	5	-0.0393852	9983	0.168392	1002_rep0_dom.hs_segr.txt
199138	1	-0.0661836	9997	0.116031	1002_rep0_dom.hs_segr.txt
197885	3	-0.0361822	9932	0.177992	1002_rep0_dom.hs_segr.txt
199179	1	-0.0645084	9999	0.118331	1002_rep0_dom.hs_segr.txt
197960	2	-0.0478787	9936	0.147322	1002_rep0_dom.hs_segr.txt
199125	1	-0.0101148	9996	0.332063	1002_rep0_dom.hs_segr.txt
id	af	s	gen	h	1003_rep0_dom.hs_segr.txt
1994672	1	-0.0845822	9981	0.3	1003_rep0_dom.hs_segr.txt
1914779	1	-0.0369956	9580	0.3	1003_rep0_dom.hs_segr.txt
1985332	2	-0.00101411	9934	0.3	1003_rep0_dom.hs_segr.txt
1693235	10	-0.00333582	8469	0.3	1003_rep0_dom.hs_segr.txt
1902450	2	-0.00487693	9517	0.3	1003_rep0_dom.hs_segr.txt
1991473	1	-0.0718449	9964	0.3	1003_rep0_dom.hs_segr.txt
1963138	2	-0.0252293	9822	0.3	1003_rep0_dom.hs_segr.txt
1875647	2	-0.00444562	9383	0.3	1003_rep0_dom.hs_segr.txt
1986688	1	-0.0206061	9940	0.3	1003_rep0_dom.hs_segr.txt
1995875	2	-0.120696	9987	0.3	1003_rep0_dom.hs_segr.txt
1988973	1	-0.0135463	9951	0.3	1003_rep0_dom.hs_segr.txt
1958781	2	-0.000891668	9800	0.3	1003_rep0_dom.hs_segr.txt
1992773	1	-0.000988876	9971	0.3	1003_rep0_dom.hs_segr.txt
1964103	5	-0.00753262	9826	0.3	1003_rep0_dom.hs_segr.txt
1991663	1	-0.0467747	9965	0.3	1003_rep0_dom.hs_segr.txt
1936981	2	-0.0127235	9691	0.3	1003_rep0_dom.hs_segr.txt
1992536	1	-0.0104705	9970	0.3	1003_rep0_dom.hs_segr.txt
1998068	1	-0.013792	9998	0.3	1003_rep0_dom.hs_segr.txt
1995553	1	-0.0105674	9985	0.3	1003_rep0_dom.hs_segr.txt
1997116	2	-0.0113877	9993	0.3	1003_rep0_dom.hs_segr.txt
1801617	26	-0.00852313	9013	0.3	1003_rep0_dom.hs_segr.txt
1977865	6	-0.014351	9897	0.3	1003_rep0_dom.hs_segr.txt
1996717	1	-0.123412	9991	0.3	1003_rep0_dom.hs_segr.txt
1675742	25	-0.00540164	8381	0.3	1003_rep0_dom.hs_segr.txt
1992358	3	-0.0296507	9969	0.3	1003_rep0_dom.hs_segr.txt
1986230	2	-0.0155847	9938	0.3	1003_rep0_dom.hs_segr.txt
1995974	1	-0.203252	9987	0.3	1003_rep0_dom.hs_segr.txt
1962285	4	-0.0176189	9817	0.3	1003_rep0_dom.hs_segr.txt
1997452	1	-0.114854	9995	0.3	1003_rep0_dom.hs_segr.txt
1980183	1	-0.0240164	9908	0.3	1003_rep0_dom.hs_segr.txt
1997346	1	-0.0471074	9995	0.3	1003_rep0_dom.hs_segr.txt
1982393	2	-0.0574565	9919	0.3	1003_rep0_dom.hs_segr.txt
1833048	26	-0.00156976	9170	0.3	1003_rep0_dom.hs_segr.txt
1968267	6	-0.0104186	9848	0.3	1003_rep0_dom.hs_segr.txt
1995362	1	-0.0382209	9984	0.3	1003_rep0_dom.hs_segr.txt
1989069	1	-0.0340453	9952	0.3	1003_rep0_dom.hs_segr.txt
1984642	1	-0.00608486	9931	0.3	1003_rep0_dom.hs_segr.txt
1992632	1	-0.00606776	9970	0.3	1003_rep0_dom.hs_segr.txt
1996586	1	-0.0192497	9991	0.3	1003_rep0_dom.hs_segr.txt
1998357	1	-0.0515377	10000	0.3	1003_rep0_dom.hs_segr.txt
1988007	1	-0.0384131	9947	0.3	1003_rep0_dom.hs_segr.txt
1979832	5	-0.0492726	9906	0.3	1003_rep0_dom.hs_segr.txt
1998346	1	-0.0105232	10000	0.3	1003_rep0_dom.hs_segr.txt
1685585	10	-0.00201381	8431	0.3	1003_rep0_dom.hs_segr.txt
1990897	1	-0.0620714	9961	0.3	1003_rep0_dom.hs_segr.txt
1990325	6	-0.00906678	9958	0.3	1003_rep0_dom.hs_segr.txt
1924473	4	-0.00993443	9628	0.3	1003_rep0_dom.hs_segr.txt
1993377	2	-0.034127	9974	0.3	1003_rep0_dom.hs_segr.txt
1992498	3	-0.00897253	9970	0.3	1003_rep0_dom.hs_segr.txt
1948303	11	-0.00107761	9748	0.3	1003_rep0_dom.hs_segr.txt
1984174	3	-0.00372381	9928	0.3	1003_rep0_dom.hs_segr.txt
1958754	3	-0.0306108	9800	0.3	1003_rep0_dom.hs_segr.txt
1991989	1	-0.00560247	9967	0.3	1003_rep0_dom.hs_segr.txt
1976948	1	-0.015751	9892	0.3	1003_rep0_dom.hs_segr.txt
1966899	4	-0.0336646	9841	0.3	1003_rep0_dom.hs_segr.txt
1997483	1	-0.0422654	9995	0.3	1003_rep0_dom.hs_segr.txt
1997920	1	-0.19777	9997	0.3	1003_rep0_dom.hs_segr.txt
1954010	5	-0.0349733	9776	0.3	1003_rep0_dom.hs_segr.txt
1925708	10	-0.0121322	9634	0.3	1003_rep0_dom.hs_segr.txt
1988430	1	-0.0289861	9949	0.3	1003_rep0_dom.hs_segr.txt
1983020	4	-0.0552733	9922	0.3	1003_rep0_dom.hs_segr.txt
1994373	3	-0.0426853	9979	0.3	1003_rep0_dom.hs_segr.txt
1996483	1	-0.0195167	9990	0.3	1003_rep0_dom.hs_segr.txt
1996627	1	-0.0125164	9991	0.3	1003_rep0_dom.hs_segr.txt
1993038	2	-0.0797301	9972	0.3	1003_rep0_dom.hs_segr.txt
1954904	5	-0.0146319	9781	0.3	1003_rep0_dom.hs_segr.txt
1997803	1	-0.00346918	9997	0.3	1003_rep0_dom.hs_segr.txt
1997669	1	-0.0791809	9996	0.3	1003_rep0_dom.hs_segr.txt
1972857	3	-0.0395878	9871	0.3	1003_rep0_dom.hs_segr.txt
1985821	3	-0.00773598	9936	0.3	1003_rep0_dom.hs_segr.txt
1966955	1	-0.00654166	9841	0.3	1003_rep0_dom.hs_segr.txt
1997229	1	-0.0537108	9994	0.3	1003_rep0_dom.hs_segr.txt
1997711	1	-0.0342169	9996	0.3	1003_rep0_dom.hs_segr.txt
1996342	1	-0.02743	9989	0.3	1003_rep0_dom.hs_segr.txt
1993077	2	-0.0201129	9972	0.3	1003_rep0_dom.hs_segr.txt
1996973	3	-0.00403113	9993	0.3	1003_rep0_dom.hs_segr.txt
1993680	1	-0.0758152	9975	0.3	1003_rep0_dom.hs_segr.txt
1973155	12	-0.0192783	9873	0.3	1003_rep0_dom.hs_segr.txt
1993888	2	-0.0619412	9977	0.3	1003_rep0_dom.hs_segr.txt
1972359	1	-0.0127918	9869	0.3	1003_rep0_dom.hs_segr.txt
1984949	2	-0.0145715	9932	0.3	1003_rep0_dom.hs_segr.txt
1979633	1	-0.0210485	9905	0.3	1003_rep0_dom.hs_segr.txt
1969789	2	-0.000714347	9856	0.3	1003_rep0_dom.hs_segr.txt
1975520	3	-0.0924461	9885	0.3	1003_rep0_dom.hs_segr.txt
1997388	1	-0.0101771	9995	0.3	1003_rep0_dom.hs_segr.txt
1997821	1	-0.113729	9997	0.3	1003_rep0_dom.hs_segr.txt
1966415	4	-0.00545272	9838	0.3	1003_rep0_dom.hs_segr.txt
1950697	23	-0.00582524	9760	0.3	1003_rep0_dom.hs_segr.txt
1975389	2	-0.0279771	9884	0.3	1003_rep0_dom.hs_segr.txt
1993572	1	-0.0243315	9975	0.3	1003_rep0_dom.hs_segr.txt
1985268	1	-0.0491483	9934	0.3	1003_rep0_dom.hs_segr.txt
1997589	1	-0.0259475	9996	0.3	1003_rep0_dom.hs_segr.txt
1997949	1	-0.10978	9998	0.3	1003_rep0_dom.hs_segr.txt
1946393	8	-0.00275511	9738	0.3	1003_rep0_dom.hs_segr.txt
1983643	1	-0.081437	9925	0.3	1003_rep0_dom.hs_segr.txt
1946894	12	-0.0278454	9740	0.3	1003_rep0_dom.hs_segr.txt
1988074	2	-0.00466473	9947	0.3	1003_rep0_dom.hs_segr.txt
1995808	1	-0.0626611	9986	0.3	1003_rep0_dom.hs_segr.txt
1995378	1	-0.0639795	9984	0.3	1003_rep0_dom.hs_segr.txt
1997486	2	-0.0129607	9995	0.3	1003_rep0_dom.hs_segr.txt
1992688	1	-0.0883901	9970	0.3	1003_rep0_dom.hs_segr.txt
1996308	1	-0.0517537	9989	0.3	1003_rep0_dom.hs_segr.txt
1993675	1	-0.00898055	9975	0.3	1003_rep0_dom.hs_segr.txt
1985536	1	-0.0140219	9935	0.3	1003_rep0_dom.hs_segr.txt
1994963	2	-0.0135345	9982	0.3	1003_rep0_dom.hs_segr.txt
1976762	1	-0.00949237	9891	0.3	1003_rep0_dom.hs_segr.txt
1998079	1	-0.0207988	9998	0.3	1003_rep0_dom.hs_segr.txt
1988564	2	-0.00626312	9949	0.3	1003_rep0_dom.hs_segr.txt
1993705	2	-0.0748734	9976	0.3	1003_rep0_dom.hs_segr.txt
1980421	2	-0.0233049	9909	0.3	1003_rep0_dom.hs_segr.txt
1987482	6	-0.020601	9944	0.3	1003_rep0_dom.hs_segr.txt
1991863	2	-0.0221427	9966	0.3	1003_rep0_dom.hs_segr.txt
1973751	3	-0.0489135	9876	0.3	1003_rep0_dom.hs_segr.txt
1977712	2	-0.00113388	9896	0.3	1003_rep0_dom.hs_segr.txt
1997865	1	-0.0104831	9997	0.3	1003_rep0_dom.hs_segr.txt
1989788	2	-0.0604807	9955	0.3	1003_rep0_dom.hs_segr.txt
1991892	1	-0.0428853	9966	0.3	1003_rep0_dom.hs_segr.txt
1900318	2	-0.0263289	9507	0.3	1003_rep0_dom.hs_segr.txt
1994135	2	-0.0512488	9978	0.3	1003_rep0_dom.hs_segr.txt
1990120	1	-0.01797	9957	0.3	1003_rep0_dom.hs_segr.txt
1985479	2	-0.0287151	9935	0.3	1003_rep0_dom.hs_segr.txt
1995311	1	-0.0360976	9984	0.3	1003_rep0_dom.hs_segr.txt
1995198	1	-0.00354318	9983	0.3	1003_rep0_dom.hs_segr.txt
1963383	6	-0.0123867	9823	0.3	1003_rep0_dom.hs_segr.txt
1968250	2	-0.0492095	9848	0.3	1003_rep0_dom.hs_segr.txt
1990771	3	-0.00722486	9961	0.3	1003_rep0_dom.hs_segr.txt
1996083	1	-0.0956566	9988	0.3	1003_rep0_dom.hs_segr.txt
1981290	10	-0.0338997	9914	0.3	1003_rep0_dom.hs_segr.txt
1988048	2	-0.0367838	9947	0.3	1003_rep0_dom.hs_segr.txt
1988610	2	-0.0379465	9950	0.3	1003_rep0_dom.hs_segr.txt
1993554	2	-0.0169827	9975	0.3	1003_rep0_dom.hs_segr.txt
1964986	11	-0.00326535	9831	0.3	1003_rep0_dom.hs_segr.txt
1978492	5	-0.0227133	9900	0.3	1003_rep0_dom.hs_segr.txt
1986098	1	-0.0116623	9938	0.3	1003_rep0_dom.hs_segr.txt
1994270	1	-0.0422486	9978	0.3	1003_rep0_dom.hs_segr.txt
1990719	2	-0.000667764	9960	0.3	1003_rep0_dom.hs_segr.txt
1849285	46	-0.00426502	9251	0.3	1003_rep0_dom.hs_segr.txt
1990674	1	-0.0818683	9960	0.3	1003_rep0_dom.hs_segr.txt
1997969	1	-0.0307963	9998	0.3	1003_rep0_dom.hs_segr.txt
1979557	2	-0.0276433	9905	0.3	1003_rep0_dom.hs_segr.txt
1997144	2	-0.0165354	9993	0.3	1003_rep0_dom.hs_segr.txt
1998148	1	-0.00471687	9999	0.3	1003_rep0_dom.hs_segr.txt
1997600	1	-0.0580665	9996	0.3	1003_rep0_dom.hs_segr.txt
1986699	2	-0.0251345	9940	0.3	1003_rep0_dom.hs_segr.txt
1994351	4	-0.00855224	9979	0.3	1003_rep0_dom.hs_segr.txt
1997943	1	-0.106185	9998	0.3	1003_rep0_dom.hs_segr.txt
1985386	2	-0.0110405	9934	0.3	1003_rep0_dom.hs_segr.txt
1998220	1	-0.182161	9999	0.3	1003_rep0_dom.hs_segr.txt
1974776	3	-0.033246	9881	0.3	1003_rep0_dom.hs_segr.txt
1997326	1	-0.112387	9994	0.3	1003_rep0_dom.hs_segr.txt
1990898	1	-0.0824536	9961	0.3	1003_rep0_dom.hs_segr.txt
1992888	1	-0.152064	9971	0.3	1003_rep0_dom.hs_segr.txt
1989176	1	-0.0137934	9952	0.3	1003_rep0_dom.hs_segr.txt
1992783	3	-0.000457448	9971	0.3	1003_rep0_dom.hs_segr.txt
1995971	1	-0.00466985	9987	0.3	1003_rep0_dom.hs_segr.txt
1998355	1	-0.00315661	10000	0.3	1003_rep0_dom.hs_segr.txt
1988504	2	-0.0374348	9949	0.3	1003_rep0_dom.hs_segr.txt
1997227	1	-0.00993463	9994	0.3	1003_rep0_dom.hs_segr.txt
1948024	35	-0.010018	9746	0.3	1003_rep0_dom.hs_segr.txt
1983912	2	-0.00786633	9927	0.3	1003_rep0_dom.hs_segr.txt
1996118	1	-0.139792	9988	0.3	1003_rep0_dom.hs_segr.txt
1967925	12	-0.0145686	9846	0.3	1003_rep0_dom.hs_segr.txt
1991110	2	-0.0037782	9962	0.3	1003_rep0_dom.hs_segr.txt
1990054	3	-0.131806	9957	0.3	1003_rep0_dom.hs_segr.txt
1994623	1	-0.0304319	9980	0.3	1003_rep0_dom.hs_segr.txt
1995391	3	-0.0589239	9984	0.3	1003_rep0_dom.hs_segr.txt
1980454	10	-0.0083267	9910	0.3	1003_rep0_dom.hs_segr.txt
1991922	1	-0.0110575	9967	0.3	1003_rep0_dom.hs_segr.txt
1979113	4	-0.00126852	9903	0.3	1003_rep0_dom.hs_segr.txt
1595673	13	-0.00378689	7980	0.3	1003_rep0_dom.hs_segr.txt
1986085	6	-0.0129104	9938	0.3	1003_rep0_dom.hs_segr.txt
1989177	1	-0.0139332	9952	0.3	1003_rep0_dom.hs_segr.txt
1958868	3	-0.0114972	9800	0.3	1003_rep0_dom.hs_segr.txt
1996523	2	-0.0111041	9990	0.3	1003_rep0_dom.hs_segr.txt
1921250	1	-0.00375614	9612	0.3	1003_rep0_dom.hs_segr.txt
1912189	12	-0.0130467	9567	0.3	1003_rep0_dom.hs_segr.txt
1997712	1	-3.06968e-05	9996	0.3	1003_rep0_dom.hs_segr.txt
1990856	1	-0.0100411	9961	0.3	1003_rep0_dom.hs_segr.txt
1966455	2	-0.0117748	9838	0.3	1003_rep0_dom.hs_segr.txt
1927138	5	-0.00747624	9641	0.3	1003_rep0_dom.hs_segr.txt
1995071	1	-0.0183083	9983	0.3	1003_rep0_dom.hs_segr.txt
1972780	8	-0.00155663	9871	0.3	1003_rep0_dom.hs_segr.txt
1982165	2	-0.0066703	9918	0.3	1003_rep0_dom.hs_segr.txt
1990250	2	-0.026115	9958	0.3	1003_rep0_dom.hs_segr.txt
1979065	2	-0.0387022	9903	0.3	1003_rep0_dom.hs_segr.txt
1651127	90	-0.00365616	8258	0.3	1003_rep0_dom.hs_segr.txt
1596461	10	-0.00506909	7984	0.3	1003_rep0_dom.hs_segr.txt
1577789	10	-0.00532767	7890	0.3	1003_rep0_dom.hs_segr.txt
1997700	1	-0.128506	9996	0.3	1003_rep0_dom.hs_segr.txt
1994697	3	-0.00467482	9981	0.3	1003_rep0_dom.hs_segr.txt
1987312	4	-0.00300703	9943	0.3	1003_rep0_dom.hs_segr.txt
1980862	2	-0.00741389	9912	0.3	1003_rep0_dom.hs_segr.txt
1997660	1	-0.0911597	9996	0.3	1003_rep0_dom.hs_segr.txt
1938823	2	-0.0219099	9700	0.3	1003_rep0_dom.hs_segr.txt
1993648	2	-0.0157899	9975	0.3	1003_rep0_dom.hs_segr.txt
1975018	3	-0.0234875	9882	0.3	1003_rep0_dom.hs_segr.txt
1990596	2	-0.0277245	9960	0.3	1003_rep0_dom.hs_segr.txt
1995489	1	-0.0697536	9985	0.3	1003_rep0_dom.hs_segr.txt
1995492	1	-0.0714181	9985	0.3	1003_rep0_dom.hs_segr.txt
1968516	7	-0.00889902	9849	0.3	1003_rep0_dom.hs_segr.txt
1997607	2	-0.0182545	9996	0.3	1003_rep0_dom.hs_segr.txt
1990282	2	-0.0596027	9958	0.3	1003_rep0_dom.hs_segr.txt
1948886	14	-0.00137939	9750	0.3	1003_rep0_dom.hs_segr.txt
1997158	1	-0.0115741	9994	0.3	1003_rep0_dom.hs_segr.txt
1992618	2	-0.0371529	9970	0.3	1003_rep0_dom.hs_segr.txt
1986592	1	-0.0286892	9940	0.3	1003_rep0_dom.hs_segr.txt
1995945	1	-0.00470991	9987	0.3	1003_rep0_dom.hs_segr.txt
1969152	2	-0.000269892	9852	0.3	1003_rep0_dom.hs_segr.txt
1663839	14	-0.00893629	8321	0.3	1003_rep0_dom.hs_segr.txt
1985854	4	-0.00220778	9936	0.3	1003_rep0_dom.hs_segr.txt
1934873	1	-0.0202246	9680	0.3	1003_rep0_dom.hs_segr.txt
1872974	3	-0.0040446	9370	0.3	1003_rep0_dom.hs_segr.txt
1924731	9	-0.00140423	9629	0.3	1003_rep0_dom.hs_segr.txt
1989873	1	-0.00092281	9956	0.3	1003_rep0_dom.hs_segr.txt
1539801	3	-0.00215801	7700	0.3	1003_rep0_dom.hs_segr.txt
1994399	1	-0.00747412	9979	0.3	1003_rep0_dom.hs_segr.txt
1992519	2	-0.00177162	9970	0.3	1003_rep0_dom.hs_segr.txt
1977969	1	-0.00576888	9897	0.3	1003_rep0_dom.hs_segr.txt
1976959	2	-0.0421153	9892	0.3	1003_rep0_dom.hs_segr.txt
1998031	1	-0.154126	9998	0.3	1003_rep0_dom.hs_segr.txt
1985747	8	-0.0195382	9936	0.3	1003_rep0_dom.hs_segr.txt
1995831	1	-0.0398243	9987	0.3	1003_rep0_dom.hs_segr.txt
1995730	1	-0.0449014	9986	0.3	1003_rep0_dom.hs_segr.txt
1988338	2	-0.105331	9948	0.3	1003_rep0_dom.hs_segr.txt
1993775	2	-0.0455169	9976	0.3	1003_rep0_dom.hs_segr.txt
1996310	1	-0.0292315	9989	0.3	1003_rep0_dom.hs_segr.txt
1995907	1	-0.0832449	9987	0.3	1003_rep0_dom.hs_segr.txt
1995800	1	-0.103469	9986	0.3	1003_rep0_dom.hs_segr.txt
1993289	1	-0.21421	9973	0.3	1003_rep0_dom.hs_segr.txt
1986376	1	-0.0132386	9939	0.3	1003_rep0_dom.hs_segr.txt
1981148	1	-0.0281093	9913	0.3	1003_rep0_dom.hs_segr.txt
1966630	6	-0.00269373	9839	0.3	1003_rep0_dom.hs_segr.txt
1993548	7	-0.0513861	9975	0.3	1003_rep0_dom.hs_segr.txt
1927784	1	-0.00785264	9645	0.3	1003_rep0_dom.hs_segr.txt
1998252	1	-0.0435702	9999	0.3	1003_rep0_dom.hs_segr.txt
1994732	1	-0.00107812	9981	0.3	1003_rep0_dom.hs_segr.txt
1984066	4	-0.00556652	9927	0.3	1003_rep0_dom.hs_segr.txt
1995567	1	-0.0194236	9985	0.3	1003_rep0_dom.hs_segr.txt
1998070	1	-0.00128366	9998	0.3	1003_rep0_dom.hs_segr.txt
1982429	7	-0.0229381	9919	0.3	1003_rep0_dom.hs_segr.txt
1955156	31	-0.0036624	9782	0.3	1003_rep0_dom.hs_segr.txt
1989884	1	-0.00917501	9956	0.3	1003_rep0_dom.hs_segr.txt
